prova_id,prova_nome,prova_banca,prova_regiao,prova_ano,prova_tipo,prova_created_at,prova_deleted_at,question_id,numero_questao,questao,imagem_indice,url_imagem
"961","ICRS - RS - 2022 - R3 - CLINICA MEDICA","ICRS","RS","2022","R3","2026-08-06T19:03:23.062133+00:00","","62604","8","Adolescente, sexo masculino, 12 anos, comparece a consulta solicitando atestado para prática de natação. Assintomático, sem história familiar de risco para doença cardiovascular. Sinais vitais e exame físico normais. Realiza eletrocardiograma que é demonstrado: A conduta indicada neste caso é:","1","https://pdres.s3.amazonaws.com/imgs/15560184819e89c23436f593e654b6eb.png"
"961","ICRS - RS - 2022 - R3 - CLINICA MEDICA","ICRS","RS","2022","R3","2026-08-06T19:03:23.062133+00:00","","62610","14","Um recém-nascido com 18 dias de vida foi trazido ao ambulatório com a queixa de lesão esbranquiçada no umbigo, após a queda do coto. O médico fez o diagnóstico de granuloma de coto umbilical. A conduta mais indicada é:","1","https://pdres.s3.amazonaws.com/imgs/2100a81546026c9528a29e7b29a075fb.png"
"961","ICRS - RS - 2022 - R3 - CLINICA MEDICA","ICRS","RS","2022","R3","2026-08-06T19:03:23.062133+00:00","","62623","27","Homem de 65 anos, com diagnóstico prévio de HAS leve em uso de hidroclorotiazida, chega ao consultório para revisão. Apresenta-se sem queixas e com frequência cardíaca de 76 batimentos por minuto. Solicitado um eletrocardiograma como avaliação inicial, estando abaixo reproduzido: Qual das condutas a seguir é a mais correta?","1","https://pdres.s3.amazonaws.com/imgs/60867622d412403f788077cedc7af4f8.png"
"961","ICRS - RS - 2022 - R3 - CLINICA MEDICA","ICRS","RS","2022","R3","2026-08-06T19:03:23.062133+00:00","","62629","33","Paciente idosa, hipertensa em tratamento, é encontrada desacordada e trazida por familiar para atendimento em serviço de emergência. Um eletrocardiograma (ECG) é obtido e mostrado a seguir. Qual o diagnóstico mais provável dessa paciente?","1","https://pdres.s3.amazonaws.com/imgs/67989877a40a04a3a9093b7ff69e2d60.png"
"961","ICRS - RS - 2022 - R3 - CLINICA MEDICA","ICRS","RS","2022","R3","2026-08-06T19:03:23.062133+00:00","","62640","44","Paciente em ventilação mecânica invasiva, com modo volume controlado, apresenta as seguintes curvas no respirador: Sobre as curvas apresentadas, podemos dizer que o binômio paciente-ventilador apresenta:","1","https://pdres.s3.amazonaws.com/imgs/5184e8bd354c64a8c966548afc438681.png"
"963","IFF - RJ - 2022 - R3 - CIRURGIA","IFF","RJ","2022","R3","2026-08-06T19:03:24.297826+00:00","","62697","1","Lactente de 18 meses de vida deu entrada na UPA com quadro de crise convulsiva tônico-clônica generalizada com duração de 30 minutos. Após estabilização do quadro, notam-se quatro lesões hipopigmentadas no tórax e no dorso com sensibilidade preservada. A Tomografia Computadorizada de crânio demonstra a alteração abaixo. O exame oftalmológico completo evidenciou lesão ""em amora"" elevada envolvendo a parte superior do nervo óptico. Qual é o diagnóstico deste lactente?","1","https://pdres.s3.amazonaws.com/imgs/dd421e7e45bc494b831c2f450c5d47f9.png"
"963","IFF - RJ - 2022 - R3 - CIRURGIA","IFF","RJ","2022","R3","2026-08-06T19:03:24.297826+00:00","","62717","21","Um lactante de 18 meses foi levado para a Unidade de Pronto Atendimento após ter sido encontrado não responsivo no berço em casa. O plantonista constata a parada cardiorrespiratória, conecta o monitor cardíaco no paciente e inicia as manobras de reanimação cardiorrespiratória. O monitor revela o traçado presente na figura abaixo. Qual é a conduta correta para o paciente?","1","https://pdres.s3.amazonaws.com/imgs/2d0e62d47ce4d829df2baee7a90a02af.png"
"963","IFF - RJ - 2022 - R3 - CIRURGIA","IFF","RJ","2022","R3","2026-08-06T19:03:24.297826+00:00","","62723","27","Lactente de 18 meses foi trazida pelo pai à emergência pediátrica, com história de mais de 10 episódios de diarreia nas últimas 24 horas. Ao exame físico apresenta-se: Inconsciente, irresponsiva, hipotérmica, cianótica, em apneia, e sem pulsos palpáveis. Foi iniciada a ressuscitação cardiopulmonar e obtido de imediato o seguinte traçado eletrocardiográfico. Qual é o diagnóstico para o caso?","1","https://pdres.s3.amazonaws.com/imgs/9583bf3b429393113dbda2452d7fafaf.png"
"963","IFF - RJ - 2022 - R3 - CIRURGIA","IFF","RJ","2022","R3","2026-08-06T19:03:24.297826+00:00","","62736","40","Menino de 11 anos foi levado a Unidade de Pronto Atendimento apresentando febre alta há 5 dias, prostração, exantema eritemato-papular áspero e presença de dor intensa, calor, hiperemia e edema na região deltóide direita. A pediatra plantonista solicitou a realização de ultrassonografia da região, que demonstrou a presença de uma coleção purulenta intramuscular de 10 cm³ no músculo deltóide direito. O paciente foi internado, iniciou Oxacilina intravenosa e realizou a drenagem completa da coleção no dia seguinte. Evoluiu com resolução da febre em 48h e melhora do estado geral. Porém, a região deltóide voltou a ficar abaulada após 3 dias e com sinais de flogose. O residente checou a cultura da secreção purulenta drenada e esta apresentou o resultado ilustrado na figura abaixo. Refere que há dez dias antes do início do quadro aplicou as duas vacinas solicitadas pelo Programa Nacional de Imunizações para a idade dele. Com base no quadro clínico e no resultado da cultura e antibiograma acima, identifique o agente etiológico CORRETO do caso.","1","https://pdres.s3.amazonaws.com/imgs/d0e653398a518c66774d58409993bd1f.png"
"963","IFF - RJ - 2022 - R3 - CIRURGIA","IFF","RJ","2022","R3","2026-08-06T19:03:24.297826+00:00","","62737","41","Menino de 11 anos foi levado a Unidade de Pronto Atendimento apresentando febre alta há 5 dias, prostração, exantema eritemato-papular áspero e presença de dor intensa, calor, hiperemia e edema na região deltóide direita. A pediatra plantonista solicitou a realização de ultrassonografia da região, que demonstrou a presença de uma coleção purulenta intramuscular de 10 cm³ no músculo deltóide direito. O paciente foi internado, iniciou Oxacilina intravenosa e realizou a drenagem completa da coleção no dia seguinte. Evoluiu com resolução da febre em 48h e melhora do estado geral. Porém, a região deltóide voltou a ficar abaulada após 3 dias e com sinais de flogose. O residente checou a cultura da secreção purulenta drenada e esta apresentou o resultado ilustrado na figura abaixo. Refere que há dez dias antes do início do quadro aplicou as duas vacinas solicitadas pelo Programa Nacional de Imunizações para a idade dele. Quais as vacinas que este pré-adolescente recebeu no Posto de Saúde baseado no Calendário Vacinal do Programa Nacional de Imunização?","1","https://pdres.s3.amazonaws.com/imgs/d0e653398a518c66774d58409993bd1f.png"
"964","IGESP - SP - 2022 - R1 - 1","IGESP","SP","2022","R1","2026-08-06T19:03:24.62272+00:00","","62781","35","Paciente de 70 anos procura o pronto-socorro com queixa de dor abdominal e vômitos há 1 dia. Relata que há 1 dia iniciou dor abdominal tipo cólica, intermitente, progressiva, difusa em todo abdômen, associada a vários episódios de vômitos e hiporexia, sem melhora com analgésicos simples. Última evacuação há 2 dias e reduziu a eliminação de flatos. Nega febre. Nega perda ponderal. Nega sintomas urinários. É hipertenso em uso irregular de losartana 100mg/dia e faz tratamento de hepatopatia crônica alcoólica. Atualmente trabalha como pedreiro em construção civil. Ao exame físico: regular estado geral, desidratado ++/4, descorado, ictérico +/4, acianótico, afebril. Sem alterações cardiopulmonares. Abdome distendido, com ruídos aumentados, depressível, mas doloroso difusamente, sem sinais de irritação peritoneal. Abaulamento endurecido em região inguinal direita que se estende até bolsa testicular direita, indolor a palpação, irredutível, sem hiperemia da pele adjacente. Após hidratação e analgesia, realizou a rotina radiológica de abdome agudo abaixo. A principal hipótese diagnóstica é:","1","https://pdres.s3.amazonaws.com/imgs/71798ba1be1e6d6b2d5a203e1b6b2dd7.png"
"964","IGESP - SP - 2022 - R1 - 1","IGESP","SP","2022","R1","2026-08-06T19:03:24.62272+00:00","","62782","36","Paciente de 70 anos procura o pronto-socorro com queixa de dor abdominal e vômitos há 1 dia. Relata que há 1 dia iniciou dor abdominal tipo cólica, intermitente, progressiva, difusa em todo abdômen, associada a vários episódios de vômitos e hiporexia, sem melhora com analgésicos simples. Última evacuação há 2 dias e reduziu a eliminação de flatos. Nega febre. Nega perda ponderal. Nega sintomas urinários. É hipertenso em uso irregular de losartana 100mg/dia e faz tratamento de hepatopatia crônica alcoólica. Atualmente trabalha como pedreiro em construção civil. Ao exame físico: regular estado geral, desidratado ++/4, descorado, ictérico +/4, acianótico, afebril. Sem alterações cardiopulmonares. Abdome distendido, com ruídos aumentados, depressível, mas doloroso difusamente, sem sinais de irritação peritoneal. Abaulamento endurecido em região inguinal direita que se estende até bolsa testicular direita, indolor a palpação, irredutível, sem hiperemia da pele adjacente. Após hidratação e analgesia, realizou a rotina radiológica de abdome agudo abaixo. A conduta resolutiva mais adequada, neste caso, é:","1","https://pdres.s3.amazonaws.com/imgs/71798ba1be1e6d6b2d5a203e1b6b2dd7.png"
"964","IGESP - SP - 2022 - R1 - 1","IGESP","SP","2022","R1","2026-08-06T19:03:24.62272+00:00","","62784","38","Paciente de 19 anos é trazidao em prancha rígida, de colar cervical, em uso de cateter de oxigênio a 15l/min após acidente motociclístico em rodovia. Foi atendido pela equipe de resgate pré-hospitalar e devido aos sinais de choque foram administrados durante o transporte 500ml de ringer lactato aquecido, 1g de ácido tranexâmico e 4mg de morfina. É admitido com os seguintes sinais vitais: PA: 70x40 mmHg / FC: 130 bpm / FR: 28 irpm / T: 35,2ºC / Saturação de O2: 89% Tem sua via aérea pérvia. Inspeção torácica com escoriações em todo o tórax, sem sinais de tórax instável, com boa expansibilidade. Murmúrio abolido a direita, submaciço à percussão. No hemitórax esquerdo apresenta murmúrio vesicular presente, sem ruídos adventícios. Ausência de crepitações ósseas ou enfisema subcutâneo à palpação. Sem estase jugular patológica. Bulhas cardíacas rítmicas, taquicárdicas, normofonéticas. Pulsos periféricos finos, com tempo de enchimento capilar de 3 segundos. Glasgow 13, pupilas isocóricas, sem déficits focais aparentes. Durante a avaliação primária, medidas para choque hipovolêmico foram adotadas e a paciente realizou as radiografias abaixo, no leito, em sala de emergência com monitorização contínua. O principal diagnóstico é:","1","https://pdres.s3.amazonaws.com/imgs/d91f34b6136979f2e7ea7a3962667ed4.png"
"964","IGESP - SP - 2022 - R1 - 1","IGESP","SP","2022","R1","2026-08-06T19:03:24.62272+00:00","","62785","39","Paciente de 19 anos é trazidao em prancha rígida, de colar cervical, em uso de cateter de oxigênio a 15l/min após acidente motociclístico em rodovia. Foi atendido pela equipe de resgate pré-hospitalar e devido aos sinais de choque foram administrados durante o transporte 500ml de ringer lactato aquecido, 1g de ácido tranexâmico e 4mg de morfina. É admitido com os seguintes sinais vitais: PA: 70x40 mmHg / FC: 130 bpm / FR: 28 irpm / T: 35,2ºC / Saturação de O2: 89% Tem sua via aérea pérvia. Inspeção torácica com escoriações em todo o tórax, sem sinais de tórax instável, com boa expansibilidade. Murmúrio abolido a direita, submaciço à percussão. No hemitórax esquerdo apresenta murmúrio vesicular presente, sem ruídos adventícios. Ausência de crepitações ósseas ou enfisema subcutâneo à palpação. Sem estase jugular patológica. Bulhas cardíacas rítmicas, taquicárdicas, normofonéticas. Pulsos periféricos finos, com tempo de enchimento capilar de 3 segundos. Glasgow 13, pupilas isocóricas, sem déficits focais aparentes. Durante a avaliação primária, medidas para choque hipovolêmico foram adotadas e a paciente realizou as radiografias abaixo, no leito, em sala de emergência com monitorização contínua. Além das medidas para o tratamento do choque, já iniciadas, deve-se realizar também de imediato:","1","https://pdres.s3.amazonaws.com/imgs/d91f34b6136979f2e7ea7a3962667ed4.png"
"967","IO - GO - 2022 - R1 - 1","IO","GO","2022","R1","2026-08-06T19:03:24.84838+00:00","","63067","91","A classificação de Gross separa as diversas atresias esofágicas em 4 tipos dependendo da variação anatômica. O tipo mais comumente encontrado é representado pelo número:","1","https://pdres.s3.amazonaws.com/imgs/987a2a202c26d20fc4f635b579eb00c8.png"
"967","IO - GO - 2022 - R1 - 1","IO","GO","2022","R1","2026-08-06T19:03:24.84838+00:00","","63074","98","Homem de 42 anos é trazido à emergência hospitalar após acidente motociclístico há aproximadamente 1 hora. Acompanhante relata que apresentou tremores intensos no local e evacuou, Ao exame de admissão, suas vias aéreas eram pérvias, sem sinais de obstrução, sem colar cervical; murmúrio vesicular presente difusamente em todo o tórax, sem outras alterações. Estável hemodinamicamente, com bulhas ritmicas, não abafadas. Ao exame neurológico, apresentava midriase a direita, abertura ocular apenas ao estimulo doloroso, não conseguia emitir sons, porém apresentava retirada inespecífica ao estímulo motor. Este mesmo paciente foi submetido à tomografia de crânio abaixo, sem contraste endovenoso. A imagem tomográfica é sugestiva de:","1","https://pdres.s3.amazonaws.com/imgs/16ce9e5190ce8a0d882a1ae4c5755a08.png"
"970","ISCMB - SP - 2022 - R1 - 1","ISCMB","SP","2022","R1","2026-08-06T19:03:36.880982+00:00","","63187","1","Observe a imagem abaixo e assinale a alternativa que a descreve, corretamente:","1","https://pdres.s3.amazonaws.com/imgs/a7192c89e6e0780b4d040df7fad21f37.png"
"971","ISCMSC - SP - 2022 - R1 - 1","ISCMSC","SP","2022","R1","2026-08-06T19:03:36.921146+00:00","","63260","24","Lactente com 30 horas de vida, termo de 39 semanas, sem intercorrências durante o pré-natal, apresentando vários episódios de vômitos, de conteúdo bilioso, associado ao período pós prandial. Mãe relata boa pega, com boa sucção, porém, após quase todas as mamadas apresenta vômitos. Nega outras queixas. Ao exame físico: regular estado geral, desidratado, eupneico, anictérico. Abdome com ruídos hidroaéreos, levemente distendido, indolor a palpação, sem sinais de irritação peritoneal. É submetido à radiografia abaixo. A principal hipótese diagnóstica é:","1","https://pdres.s3.amazonaws.com/imgs/ad34046a538fbe1c47a58ed54d934a3c.png"
"971","ISCMSC - SP - 2022 - R1 - 1","ISCMSC","SP","2022","R1","2026-08-06T19:03:36.921146+00:00","","63266","30","Paciente de 54 anos em pós-operatório imediato de gastrectomia total por adenocarcinoma gástrico é encaminhado à unidade de terapia intensiva para cuidados de pós-operatório. Após algumas horas de observação, queixa sudorese e, rapidamente evolui para confusão mental e hipotensão. É realizado o eletrocardiograma abaixo. A melhor conduta neste caso é:","1","https://pdres.s3.amazonaws.com/imgs/c5a3e59eef235e7613a61064a9e0b56a.png"
"972","MULTIVIX - ES - 2022 - R1 - 1","MULTIVIX","ES","2022","R1","2026-08-06T19:03:36.948457+00:00","","63323","37","D.R.A, 58 anos, dá entrada no PS com queixa de dor torácica há 1 hora. Apresenta-se sudoreico e relata náuseas. Durante a avaliação inicial foi realizado eletrocardiograma, que está representado abaixo. PA = 80/50 mmHg, FC = 120 bpm, FR = 28 irpm, SpO2 = 92%. A troponina encontra-se 3 vezes acima do valor de referência superior. Qual das drogas abaixo está contraindicada neste caso?","1","https://pdres.s3.amazonaws.com/imgs/cfa248b46d78591a32bb436057335a18.png"
"974","PMG - SP - 2022 - R1 - 1","PMG","SP","2022","R1","2026-08-06T19:03:37.034516+00:00","","63470","34","A ferramenta abaixo de abordagem familiar foi construída pela ESF da Vila Azul para auxiliar na elaboração de um Plano de Cuidados para o Sr. Ivan, 54 anos, portador de Diabetes tipo II, que não está aderindo ao tratamento de sua patologia. Ela mostra as relações internas e externas de Ivan com seus familiares diretos. A alternativa que traz o nome da ferramenta utilizada e a intensidade correta do vínculo de Ivan com membros de sua família é:","1","https://pdres.s3.amazonaws.com/imgs/f2f4de454941e4b2810be51dd90b143c.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63547","1","Em relação aos esquemas de imunização em mulheres, assinale a alternativa ERRADA:","1","https://pdres.s3.amazonaws.com/imgs/fad6d767b6bb8c9b606a3136976201db.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63548","2","Sobre as principais queixas ginecológicas em crianças no consultório, marque a alternativa CORRETA:","1","https://pdres.s3.amazonaws.com/imgs/0482f332604e5c99ebbc17bf0ee7a17f.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63549","3","Casal procura atendimento com desejo de engravidar. Estão sem contracepção há 1 ano e 6 meses. Ela, 35 anos e nuligesta, tem história de ciclos menstruais regulares, com fluxo moderado e dismenorreia, que se intensificou no último ano. Ele, 34 anos e um filho de outro relacionamento, relata história de hérnia inguinal unilateral corrigida cirurgicamente na infância. Qual das afirmativas abaixo está CORRETA, considerando os exames iniciais para avaliação e identificação de possível causa de infertilidade desse casal?","1","https://pdres.s3.amazonaws.com/imgs/634e0283558a78567932a968a4f39a08.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63556","10","Gestante, G2PC1, 23 semanas de gestação, comparece ao pronto-atendimento com queixa de dor na perna esquerda, de início há três dias. Ao exame: perna edemaciada e hiperemiada, com a circunferência da panturrilha esquerda apresentando-se 3cm maior que a da direita. Assinale a alternativa ERRADA:","1","https://pdres.s3.amazonaws.com/imgs/758a92b0838921700525db8590df5fa5.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63557","11","As gestantes e puérperas são consideradas pacientes de risco para complicações da COVID-19. Assim, o manejo adequado dos casos evita a morbimortalidade materna e o comprometimento fetal. Em relação ao manejo de gestantes com COVID-19, assinale a alternativa ERRADA:","1","https://pdres.s3.amazonaws.com/imgs/5af7675bd7c168626b7958e1de03e796.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63566","20","FBG, 55 anos, sexo masculino, com cirrose hepática de origem etanólica, no momento sem queixas, está em pré-operatório de colecistectomia videolaparoscópica, indicada no tratamento de colecistolitiase sintomática. Ao exame físico encontrava-se orientado no tempo e espaço, FC: 80bpm, PA: 130x60mmHg, ascite grau l e sem edema em membros inferiores. Os exames laboratoriais evidenciavam: Hb: 10,3g%. Leucócitos globais: 5.000/mm3 plaquetas: 122.000/mm°, Ur: 50mg%, Cr: 1,2mg%, Na: 132mEq/L, K: 3,0mEg/L, albumina 3,6g%; bilirrubina 1,5mg%, tempo de protrombina 14 segundos (controle 12 segundos) e RNI 1,4. Em relação ao caso é CORRETO afirmar?","1","https://pdres.s3.amazonaws.com/imgs/7b398915fc802b50918cda9d3e4e78f4.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63573","27","CFG, sexo feminino, 61 anos, sem comorbidades, apresentou hematoquezia volumosa. Foi constatada a presença de um adenocarcinoma de sigmóide, com sangramento ativo, à colonoscopia, sendo programada a ressecção cirúrgica. Considerando-se o risco de fenômenos tromboembólicos no pós-operatório deste caso, assinale a alternativa errada:","1","https://pdres.s3.amazonaws.com/imgs/91ba4fdd8ee4159db5a90afe9bf0fee5.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63575","29","Adulto jovem, sexo masculino, foi vítima de acidente de moto com laceração importante de MID, que apresenta sangramento ativo intenso (vultuoso). Quanto aos cuidados a serem dispensados em pacientes com hemorragia traumática aguda, assinale a alternativa ERRADA:","1","https://pdres.s3.amazonaws.com/imgs/7996b7ff219c1727d6b1c8519bb0eb8f.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63592","46","Mulher de 66 anos relata vários episódios de perda súbita da consciência, precedida de náuseas, palidez cutânea e sudorese, com recuperação completa em até um minuto. O primeiro evento ocorreu quando tinha 22 anos. O evento mais recente ocorreu após 30 minutos em ortostatismo em local com temperatura ambiente alta. É portadora de hipertensão arterial sistêmica diagnosticada há três anos, desde quando está em tratamento regular com anlodipino e clortalidona. Ao exame físico, na posição deitada: PA 150/86mmHg e FC 76bpm; em ortostatismo: PA 134/80mmHg e FC 92bpm. O restante do exame físico não apresentou alterações significativas. O eletrocardiograma realizado na consulta pode ser visto abaixo: Assinale a alternativa que apresenta o exame MAIS INDICADO para a propedêutica dessa paciente?","1","https://pdres.s3.amazonaws.com/imgs/3a55749d211fdc636e6a51851c404f53.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63593","47","Mulher de 66 anos relata vários episódios de perda súbita da consciência, precedida de náuseas, palidez cutânea e sudorese, com recuperação completa em até um minuto. O primeiro evento ocorreu quando tinha 22 anos. O evento mais recente ocorreu após 30 minutos em ortostatismo em local com temperatura ambiente alta. É portadora de hipertensão arterial sistêmica diagnosticada há três anos, desde quando está em tratamento regular com anlodipino e clortalidona. Ao exame físico, na posição deitada: PA 150/86mmHg e FC 76bpm; em ortostatismo: PA 134/80mmHg e FC 92bpm. O restante do exame físico não apresentou alterações significativas. O eletrocardiograma realizado na consulta pode ser visto abaixo: Considerando a hipótese diagnóstica mais provável nesse caso, assinale a alternativa que apresenta a conduta terapêutica MAIS ADEQUADA:","1","https://pdres.s3.amazonaws.com/imgs/3a55749d211fdc636e6a51851c404f53.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63594","48","Homem de 24 anos queixa-se de astenia, hiporexia e perda de 5 kg em três meses. Há 15 dias, apresenta tosse oligoprodutiva com escarro hemoptoico e dispneia aos esforços. Desconhece doenças prévias. Ao exame físico: PA 150/94 mmHg, FC 86 bpm, FR 22 ipm, SpO2 92% (em ar ambiente). Exames de laboratório: Hemoglobina: 8,3 g/dl; Leucócitos totais: 10.450/mm³; Plaquetas: 210.000/mm³; Proteína C reativa: 45 mg/L; Creatinina: 2,3 mg/dl; Ureia: 26 mg/dl; albumina sérica: 2,9 g/dl; FAN: positivo até título 1:80 com padrão nuclear pontilhado fino: ANCA: reagente com padrão perinuclear; exame de urina: proteína 3+, 34 hemácias/campo, 12 piócitos/campo. Presença de cilindros hemáticos. Assinale a alternativa que apresenta um diagnóstico diferencial INADEQUADO para este paciente.","1","https://pdres.s3.amazonaws.com/imgs/7bd441a6434ac0f54e0e20436ad5170e.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63601","55","Mulher de 76 anos apresenta emagrecimento, dor lombar, astenia e dispneia aos esforços. Desconhece comorbidades prévias, nega tabagismo, etilismo ou uso de medicamentos. Ao exame, as mucosas estão descoradas; sem outras anormalidades. Exames de laboratório: Hb 7,3 g/dl; LG 6.500/mm³; Plq 112.000/mm³; VHS 95 mm na primeira hora; creatinina 2,2 mg/dl; ureia 47 mg/dl; cálcio total 10,6 g/dl; albumina sérica 2,0 g/dl; LDH 450 UI/L; BT 0,9 mg/dl. A hematoscopia revelou o seguinte achado: Considerando o diagnóstico mais provável para essa paciente, assinale a alternativa que apresenta o(s) exame(s) MAIS ADEQUADO(S) a ser(em) solicitado(s) nesse momento:","1","https://pdres.s3.amazonaws.com/imgs/401eeeaa736465b44e6105fa6ccfa1eb.png"
"976","PSU - MG - MG - 2022 - R1 - 1","PSU","MG","MG","2022","2026-08-06T19:03:37.127966+00:00","","63602","56","Homem de 68 anos queixa-se de dispneia e tosse há 10 dias. É tabagista desde os 20 anos e fuma um maço de cigarros ao dia. É operário em uma mineradora há 25 anos. Ao exame físico, a avaliação do tórax revela expansibilidade reduzida no hemitórax direito, observando-se no 1/3 superior ipsilateral: submacicez à percussão, frêmito toracovocal abolido e ausência de sons respiratórios na mesma região. Assinale a alternativa que apresenta a causa MAIS PROVÁVEL para os achados observados ao exame físico e na radiografia do tórax desse paciente:","1","https://pdres.s3.amazonaws.com/imgs/97c81fbbe1e121aec86db99e240481ee.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63629","8","Um paciente portador de fibrilação atrial permanente e histórico de AVE isquêmico há 4 anos, que deixou apenas sequelas motoras leves, procura o pronto atendimento com quadro de dor torácica. Atualmente ele está em uso de apixabana 5mg a cada 12 horas e succinato de metoprolol, 50mg ao dia. Ao realizar o atendimento inicial, você realiza um eletrocardiograma que está na imagem a seguir. Assinale a alternativa CORRETA frente a condução desse caso clínico.","1","https://pdres.s3.amazonaws.com/imgs/f1a3d27b501306f64d1996e1f3707280.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63630","9","Um paciente portador de fibrilação atrial permanente e histórico de AVE isquêmico há 4 anos, que deixou apenas sequelas motoras leves, procura o pronto atendimento com quadro de dor torácica. Atualmente ele está em uso de apixabana 5mg a cada 12 horas e succinato de metoprolol, 50mg ao dia. Ao realizar o atendimento inicial, você realiza um eletrocardiograma que está na imagem a seguir. Ainda referente ao caso clínico anterior, após a fase aguda do Infarto do miocárdio, qual deve ser o esquema terapêutico do paciente?","1","https://pdres.s3.amazonaws.com/imgs/f1a3d27b501306f64d1996e1f3707280.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63631","10","Um paciente é admitido em serviço de emergência com quadro de insuficiência respiratória. O seu exame físico é inconclusivo, então você opta pela realização de um exame de Ultrassonografia Point of Care e obtém o achado a seguir. Ao realizar o exame, você encontra o seguinte achado no ponto PLAPS. Esse achado corresponde a qual condição clínica abaixo?","1","https://pdres.s3.amazonaws.com/imgs/b1b0a2a45424515ada48e363dd160a91.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63637","16","Durante o ano de 2020, um estudo avaliando o benefício da Empagliflozina no tratamento da IC com Fração de Ejeção Reduzida foi divulgado. Esse estudo incluiu 3730 pacientes com Fração de Ejeção inferior a 40%, com ou sem diabetes, e classe funcional II, III ou IV pela classificação NYHA que foram randomizados para receber a medicação ou placebo. Os resultados estão dispostos na tabela a seguir. Sobre esses dados, assinale a alterativa CORRETA.","1","https://pdres.s3.amazonaws.com/imgs/8fb0d5e8269297f4850d3c0e44309f71.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63642","21","O Balão Intra-Aortico é um dispositivo de suporte circulatório que pode ser utilizado em pacientes críticos. Assinale abaixo a alternativa que contém uma situação em que ele está indicado.","1","https://pdres.s3.amazonaws.com/imgs/62cbcaca37f8a0588d9c8ca62f89ca38.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63642","21","O Balão Intra-Aortico é um dispositivo de suporte circulatório que pode ser utilizado em pacientes críticos. Assinale abaixo a alternativa que contém uma situação em que ele está indicado.","2","https://pdres.s3.amazonaws.com/imgs/f07b377a2b80a461e67aa1b182c4bd29.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63643","22","Paciente de 72 anos é admitido em serviço de emergência com quadro de confusão mental e rebaixamento do nível de consciência. O paciente está em uso de Hidroclorotiazida 50mg ao dia, metformina 850mg ao dia, enalapril 10mg a cada 12 horas, Anlodipino 5mg a noite e AAS 100mg ao dia. Ao exame físico apresenta-se comatoso, com 6 pontos na escala de coma de Glasgow. Os exames laboratoriais revelavam um sódio de 110 mEq/L. Qual a conduta mais adequada para esse paciente na emergência?","1","https://pdres.s3.amazonaws.com/imgs/82951c1ee42bd0db2dc2c105eeae2bd8.png"
"977","PUC - PR - PR - 2022 - R1 - 1","PUC","PR","PR","2022","2026-08-06T19:03:38.227419+00:00","","63649","28","Paciente de 72 anos é admitido em serviço de emergência inconsciente, você verifica e o paciente não apresenta pulso. Prontamente inicia as manobras de ressuscitação cardiopulmonar. Quando o desfibrilador está disponível, você obtém o seguinte traçado no monitor. Qual seria a conduta mais adequada?","1","https://pdres.s3.amazonaws.com/imgs/475e4d421f44d95a272089e36bddf41a.png"
