nome,questoes,url
"PSU - MG - MG - 2024 - MASTOLOGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3070/
"PSU - MG - MG - 2024 - R+ - CIRURGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3093/
"PSU - MG - MG - 2024 - R+ - CLINICA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3031/
"PSU - MG - MG - 2024 - R+ - GO Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3117/
"PSU - MG - MG - 2024 - R+ - PEDIATRIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3054/
"PSU - MG - MG - 2024 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/3044/
"PSU - MG - MG - 2025 - MASTOLOGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3567/
"PSU - MG - MG - 2025 - R+ - CIRURGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3614/
"PSU - MG - MG - 2025 - R+ - CLINICA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3330/
"PSU - MG - MG - 2025 - R+ - GO Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3359/
"PSU - MG - MG - 2025 - R+ - PEDIATRIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3393/
"PSU - MG - MG - 2025 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/3684/
"PSU-AL - AL - 2018 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1231/
"PSU-AL - AL - 2019 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1470/
"PSU-AL - AL - 2020 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/1902/
"PSU-GO - GO - 2023 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2986/
"PSU-GO - GO - 2023 - R+ - PEDIATRIA Premium (Pago)",49,https://www.provaderesidencia.com.br/premium/prova/2942/
"PSU-GO - GO - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2645/
"PSU-MG - MG - 2010 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/35/
"PSU-MG - MG - 2011 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/115/
"PSU-MG - MG - 2012 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/696/
"PSU-MG - MG - 2012 - R1 - 2",100,https://www.provaderesidencia.com.br/premium/prova/169/
"PSU-MG - MG - 2012 - R1 - 3",75,https://www.provaderesidencia.com.br/premium/prova/718/
"PSU-MG - MG - 2012 - R1 - 4",60,https://www.provaderesidencia.com.br/premium/prova/661/
"PSU-MG - MG - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/647/
"PSU-MG - MG - 2013 - R1 - 2",60,https://www.provaderesidencia.com.br/premium/prova/38/
"PSU-MG - MG - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/386/
"PSU-MG - MG - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/326/
"PSU-MG - MG - 2016 - R1 - 1 Premium (Gratuito)",99,https://www.provaderesidencia.com.br/premium/prova/802/
"PSU-MG - MG - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/993/
"PSU-MG - MG - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1094/
"PSU-MG - MG - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1483/
"PSU-MG - MG - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1595/
"PSU-MG - MG - 2020 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1911/
"PSU-MG - MG - 2020 - R3 - CLÍNICA MÉDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1910/
"PSU-MG - MG - 2020 - R3 - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1700/
"PSU-MG - MG - 2020 - R4 - GO Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1747/
"PSU-MG - MG - 2021 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2111/
"PSU-MG - MG - 2021 - R1 - 2 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/2122/
"PSU-MG - MG - 2021 - R3 - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2068/
"PUC - PR - PR - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2324/
"PUC - PR - PR - 2022 - R3 - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2360/
"PUC - PR - PR - 2022 - R3 - CLINICA MEDICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2408/
"PUC - PR - PR - 2023 - R+ - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2839/
"PUC - PR - PR - 2023 - R+ - CLINICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2836/
"PUC - PR - PR - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2699/
"PUC - PR - PR - 2024 - R+ - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3273/
"PUC - PR - PR - 2024 - R+ - CLINICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3210/
"PUC - PR - PR - 2024 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3178/
"PUC - PR - PR - 2025 - R+ - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3638/
"PUC - PR - PR - 2025 - R+ - CLINICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3555/
"PUC - PR - PR - 2025 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3563/
"PUC - RS - RS - 2022 - R1 - 1 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/2590/
"PUC - RS - RS - 2022 - R3 - CIRURGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/2459/
"PUC - RS - RS - 2022 - R3 - CLINICA MEDICA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/2412/
"PUC - RS - RS - 2023 - R+ - CIRURGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/2981/
"PUC - RS - RS - 2023 - R+ - CLINICA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/2657/
"PUC - RS - RS - 2023 - R1 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/2987/
"PUC - RS - RS - 2024 - R+ - CIRURGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3194/
"PUC - RS - RS - 2024 - R+ - CLINICA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/3275/
"PUC - RS - RS - 2024 - R1 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/3156/
"PUC - SP - SP - 2022 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2292/
"PUC - SP - SP - 2023 - R+ - CIRURGIA Premium (Pago)",5,https://www.provaderesidencia.com.br/premium/prova/2785/
"PUC - SP - SP - 2023 - R+ - CLINICA Premium (Pago)",5,https://www.provaderesidencia.com.br/premium/prova/2815/
"PUC - SP - SP - 2023 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2700/
"PUC - SP - SP - 2024 - R+ - CIRURGIA Premium (Pago)",35,https://www.provaderesidencia.com.br/premium/prova/3064/
"PUC - SP - SP - 2024 - R+ - CLINICA Premium (Pago)",35,https://www.provaderesidencia.com.br/premium/prova/3099/
"PUC - SP - SP - 2024 - R+ - PEDIATRIA Premium (Pago)",35,https://www.provaderesidencia.com.br/premium/prova/3262/
"PUC - SP - SP - 2024 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/3042/
"PUC - SP - SP - 2025 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3696/
"PUC - SP - SP - 2025 - R+ - CLINICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3672/
"PUC - SP - SP - 2025 - R+ - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3681/
"PUC - SP - SP - 2025 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3491/
"PUC-PR - PR - 2009 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/98/
"PUC-PR - PR - 2009 - R1 - 2",19,https://www.provaderesidencia.com.br/premium/prova/29/
"PUC-PR - PR - 2009 - R3 - CLINICA MEDICA",50,https://www.provaderesidencia.com.br/premium/prova/254/
"PUC-PR - PR - 2010 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/571/
"PUC-PR - PR - 2010 - R1 - 2",20,https://www.provaderesidencia.com.br/premium/prova/356/
"PUC-PR - PR - 2012 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/187/
"PUC-PR - PR - 2012 - R1 - 2",100,https://www.provaderesidencia.com.br/premium/prova/295/
"PUC-PR - PR - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/102/
"PUC-PR - PR - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/627/
"PUC-PR - PR - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/707/
"PUC-PR - PR - 2016 - R1 - 1 Premium (Gratuito)",97,https://www.provaderesidencia.com.br/premium/prova/861/
"PUC-PR - PR - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/965/
"PUC-PR - PR - 2017 - R3 - CIRURGIA GERAL Premium (Gratuito)",35,https://www.provaderesidencia.com.br/premium/prova/956/
"PUC-PR - PR - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1146/
"PUC-PR - PR - 2018 - R3 - CIRURGIA GERAL Premium (Gratuito)",35,https://www.provaderesidencia.com.br/premium/prova/1121/
"PUC-PR - PR - 2018 - R3 - CLÍNICA MÉDICA Premium (Gratuito)",35,https://www.provaderesidencia.com.br/premium/prova/1290/
"PUC-PR - PR - 2019 - R1 - 1 Premium (Gratuito)",82,https://www.provaderesidencia.com.br/premium/prova/1441/
"PUC-PR - PR - 2019 - R3 - CIRURGIA GERAL Premium (Gratuito)",39,https://www.provaderesidencia.com.br/premium/prova/1353/
"PUC-PR - PR - 2019 - R3 - CLÍNICA MÉDICA Premium (Gratuito)",40,https://www.provaderesidencia.com.br/premium/prova/1423/
"PUC-PR - PR - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1582/
"PUC-PR - PR - 2020 - R3 - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/1760/
"PUC-PR - PR - 2021 - R1 - 1 Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2057/
"PUC-PR - PR - 2021 - R3 - CIRURGIA Premium (Pago)",20,https://www.provaderesidencia.com.br/premium/prova/2055/
"PUC-RS - RS - 2009 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/560/
"PUC-RS - RS - 2010 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/368/
"PUC-RS - RS - 2011 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/91/
"PUC-RS - RS - 2012 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/712/
"PUC-RS - RS - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/449/
"PUC-RS - RS - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/451/
"PUC-RS - RS - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/735/
"PUC-RS - RS - 2016 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/813/
"PUC-RS - RS - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/969/
"PUC-RS - RS - 2018 - R1 - 1 Premium (Gratuito)",60,https://www.provaderesidencia.com.br/premium/prova/1194/
"PUC-RS - RS - 2019 - R1 - 1 Premium (Gratuito)",60,https://www.provaderesidencia.com.br/premium/prova/1387/
"PUC-RS - RS - 2020 - R1 - 1 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/1592/
"PUC-RS - RS - 2020 - R3 - CIRURGIA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/1777/
"PUC-RS - RS - 2020 - R3 - CLÍNICA MÉDICA Premium (Pago)",30,https://www.provaderesidencia.com.br/premium/prova/1819/
"PUC-SP - SP - 2015 - R1 - 1",75,https://www.provaderesidencia.com.br/premium/prova/698/
"PUC-SP - SP - 2016 - R1 - 1 Premium (Gratuito)",74,https://www.provaderesidencia.com.br/premium/prova/864/
"PUC-SP - SP - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1077/
"PUC-SP - SP - 2017 - R3 - CIRURGIA GERAL Premium (Gratuito)",35,https://www.provaderesidencia.com.br/premium/prova/903/
"PUC-SP - SP - 2017 - R3 - PEDIATRIA Premium (Gratuito)",35,https://www.provaderesidencia.com.br/premium/prova/1066/
"PUC-SP - SP - 2018 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1116/
"PUC-SP - SP - 2018 - R3 - CIRURGIA GERAL Premium (Gratuito)",35,https://www.provaderesidencia.com.br/premium/prova/1195/
"PUC-SP - SP - 2018 - R3 - CLÍNICA MÉDICA Premium (Gratuito)",35,https://www.provaderesidencia.com.br/premium/prova/1309/
"PUC-SP - SP - 2019 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1450/
"PUC-SP - SP - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1584/
"PUC-SP - SP - 2020 - R3 - CIRURGIA Premium (Pago)",35,https://www.provaderesidencia.com.br/premium/prova/1736/
"PUC-SP - SP - 2020 - R3 - PEDIATRIA Premium (Pago)",35,https://www.provaderesidencia.com.br/premium/prova/1751/
"PUC-SP - SP - 2021 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2033/
"REDE DOR - RJ - 2013 - R1 - 1",80,https://www.provaderesidencia.com.br/premium/prova/77/
"REDE DOR - RJ - 2014 - R1 - 1",80,https://www.provaderesidencia.com.br/premium/prova/27/
"REVALIDA - UEPA - PA - 2022 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2293/
"REVALIDA - UNIRG - TO - 2022 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2473/
"REVALIDA - USP SP - SP - 2022 - REVALIDA Premium (Pago)",102,https://www.provaderesidencia.com.br/premium/prova/2334/
"REVALIDA INEP - DF - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1951/
"REVALIDA INEP - O - 2022 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2554/
"REVALIDA INEP - O - 2023 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2915/
"REVALIDA INEP - O - 2024 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3127/
"REVALIDA INEP - O - 2025 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3361/
"REVALIDA UFMT - MT - 2019 - REVALIDA Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1528/
"REVALIDA UFMT - MT - 2021 - R1 - 1 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/2031/
"REVALIDA UFMT - MT - 2021 - REVALIDA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2120/
"REVALIDA UFMT - MT - 2023 - REVALIDA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2754/
"REVALIDA-UEPA - PA - 2021 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1970/
"REVALIDA-UFMT - MT - 2016 - REVALIDA Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/860/
"REVALIDA-USP SP - SP - 2021 - REVALIDA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1957/
"RMEAP - AP - 2009 - R1 - 1",5,https://www.provaderesidencia.com.br/premium/prova/536/
"RMEAP - AP - 2012 - R1 - 1",80,https://www.provaderesidencia.com.br/premium/prova/329/
"RMEAP - AP - 2015 - R1 - 1",60,https://www.provaderesidencia.com.br/premium/prova/293/
"RMEAP - AP - 2017 - R1 - 1 Premium (Gratuito)",60,https://www.provaderesidencia.com.br/premium/prova/1036/
"SAFE - SP - 2025 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3325/
"SCM - BM - RJ - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2306/
"SCM - BM - RJ - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2856/
"SCM - BM - RJ - 2024 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3313/
"SCM - BM - RJ - 2025 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3675/
"SCM - BM - RJ - 2025 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3689/
"SCM-BM - RJ - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/591/
"SCM-BM - RJ - 2016 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/859/
"SCM-BM - RJ - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1044/
"SCM-BM - RJ - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1218/
"SCM-BM - RJ - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1516/
"SCM-BM - RJ - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2154/
"SCMA - SP - SP - 2022 - R1 - 1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2377/
"SCMA - SP - SP - 2023 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2760/
"SCMA-SP - SP - 2017 - R1 - 1 Premium (Gratuito)",80,https://www.provaderesidencia.com.br/premium/prova/1068/
"SCMA-SP - SP - 2018 - R1 - 1 Premium (Gratuito)",80,https://www.provaderesidencia.com.br/premium/prova/1101/
"SCMA-SP - SP - 2019 - R1 - 1 Premium (Gratuito)",80,https://www.provaderesidencia.com.br/premium/prova/1339/
"SCMA-SP - SP - 2020 - R1 - 1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/1608/
"SCMA-SP - SP - 2021 - R1 - 1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2066/
"SCMAS - SP - 2025 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/3522/
"SCMBH - MG - 2012 - R1 - 1",75,https://www.provaderesidencia.com.br/premium/prova/132/
"SCMBH - MG - 2013 - R1 - 1",75,https://www.provaderesidencia.com.br/premium/prova/656/
"SCMBH - MG - 2014 - R1 - 1",75,https://www.provaderesidencia.com.br/premium/prova/260/
"SCMBH - MG - 2015 - R1 - 1",75,https://www.provaderesidencia.com.br/premium/prova/231/
"SCMBH - MG - 2016 - R1 - 1 Premium (Gratuito)",74,https://www.provaderesidencia.com.br/premium/prova/768/
"SCMBH - MG - 2016 - R3 - CIRURGIA GERAL Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/902/
"SCMBH - MG - 2017 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/984/
"SCMBH - MG - 2017 - R3 - PEDIATRIA Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/937/
"SCMBH - MG - 2018 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1226/
"SCMBH - MG - 2018 - R3 - CIRURGIA GERAL Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/1318/
"SCMBH - MG - 2018 - R3 - CLÍNICA MÉDICA Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/1269/
"SCMBH - MG - 2018 - R3 - PEDIATRIA Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/1315/
"SCMBH - MG - 2019 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1361/
"SCMBH - MG - 2019 - R3 - CIRURGIA GERAL Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/1425/
"SCMBH - MG - 2019 - R3 - CLÍNICA MÉDICA Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/1436/
"SCMBH - MG - 2019 - R3 - MASTOLOGIA Premium (Gratuito)",44,https://www.provaderesidencia.com.br/premium/prova/1442/
"SCMBH - MG - 2019 - R3 - PEDIATRIA Premium (Gratuito)",45,https://www.provaderesidencia.com.br/premium/prova/1418/
"SCMBH - MG - 2020 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/1611/
"SCMBH - MG - 2020 - R3 - CIRURGIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/1857/
"SCMBH - MG - 2020 - R3 - CLÍNICA MÉDICA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/1762/
"SCMBH - MG - 2020 - R3 - PEDIATRIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/1889/
"SCMBH - MG - 2020 - R4 - GO Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/1708/
"SCMBH - MG - 2021 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2155/
"SCMBH - MG - 2021 - R3 - CIRURGIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2229/
"SCMBH - MG - 2021 - R3 - PEDIATRIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/1937/
"SCMBH - MG - 2021 - R4 - GO Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2087/
"SCMBH - MG - 2022 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2336/
"SCMBH - MG - 2022 - R3 - CIRURGIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2405/
"SCMBH - MG - 2022 - R3 - CLINICA MEDICA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2356/
"SCMBH - MG - 2022 - R3 - PEDIATRIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2439/
"SCMBH - MG - 2022 - R4 - GO Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2427/
"SCMBH - MG - 2023 - R+ - CIRURGIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2835/
"SCMBH - MG - 2023 - R+ - CLINICA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2683/
"SCMBH - MG - 2023 - R+ - PEDIATRIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/2634/
"SCMBH - MG - 2023 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2866/
"SCMBH - MG - 2024 - R+ - CIRURGIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/3046/
"SCMBH - MG - 2024 - R+ - CLINICA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/3013/
"SCMBH - MG - 2024 - R+ - PEDIATRIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/3298/
"SCMBH - MG - 2024 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/3118/
"SCMBH - MG - 2025 - MASTOLOGIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/3429/
"SCMBH - MG - 2025 - R+ - CIRURGIA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/3421/
"SCMBH - MG - 2025 - R+ - CLINICA Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/3654/
"SCMBH - MG - 2025 - R1 Premium (Pago)",45,https://www.provaderesidencia.com.br/premium/prova/3584/
"SCMC-MT - MT - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1531/
"SCMC-MT - MT - 2020 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1715/
"SCMCG - MS - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1009/
"SCMCG - MS - 2019 - R1 - 1 Premium (Gratuito)",98,https://www.provaderesidencia.com.br/premium/prova/1458/
"SCMCG - MS - 2020 - R1 - 1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/1615/
"SCMCG - MS - 2020 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1921/
"SCMCG - MS - 2021 - R1 - 1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2099/
"SCMCG - MS - 2021 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2222/
"SCMCG - MS - 2022 - R1 - 1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2561/
"SCMCG - MS - 2022 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2430/
"SCMCG - MS - 2022 - R3 - CLINICA MEDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2437/
"SCMCG - MS - 2023 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2946/
"SCMCG - MS - 2023 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2744/
"SCMCG - MS - 2024 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3236/
"SCMCG - MS - 2024 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/3170/
"SCMCG - MS - 2025 - R+ - CIRURGIA Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/3344/
"SCMCG - MS - 2025 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/3403/
"SCMGO - GO - 2012 - R1 - 2",90,https://www.provaderesidencia.com.br/premium/prova/273/
"SCMGO - GO - 2013 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/535/
"SCMGO - GO - 2014 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/450/
"SCMGO - GO - 2015 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/668/
"SCMGO - GO - 2016 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/822/
"SCMGO - GO - 2017 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1011/
"SCMGO - GO - 2018 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1219/
"SCMGO - GO - 2019 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1498/
"SCMGO - GO - 2020 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1717/
